5 
13.575570 12.656892 -1.424328 -2.302774 404.921600
13.844373 12.610620 -1.435429 -1.964423 404.978180
13.996934 12.669785 -1.384147 -1.830788 405.187378
14.060876 12.755087 -1.378407 -2.020230 404.892548
14.095317 12.877163 -1.363435 -2.072163 404.698822
13.975704 12.888503 -1.351579 -1.832351 404.479889
13.713181 12.836812 -1.338311 -1.997729 403.891724
13.834728 12.809576 -1.333899 -2.002055 403.270264
13.744470 12.770656 -1.343199 -2.241165 402.820709
13.982540 12.697198 -1.372424 -1.922313 402.433960
14.064130 12.691656 -1.377368 -1.752657 403.218475
14.035974 12.764489 -1.354782 -1.970408 402.411560
14.037183 12.913648 -1.322078 -2.069336 402.292755
13.985688 12.954960 -1.345922 -1.613702 404.184143
14.054778 12.941310 -1.384624 -1.703977 399.970612
13.915499 13.089429 -1.313017 -1.429557 399.338287
14.590042 13.462692 -1.290192 -1.537785 399.777039
15.501397 14.348173 -1.275527 -1.680045 399.398071
15.630893 15.530425 -1.280694 -1.917952 400.034485
16.435490 17.209114 -1.305744 -1.094125 399.959900
17.712494 18.899221 -1.241273 -0.840588 400.101593
18.821959 20.326984 -1.172920 -0.447754 400.738281
19.587940 21.481361 -1.078596 -0.072788 400.395752
20.475615 22.537483 -1.028871 -0.033867 401.028748
21.289591 23.900606 -0.880854 -0.108455 401.458344
21.673056 24.723030 -0.811716 -0.208644 401.432739
22.013571 25.735470 -0.754327 0.071878 401.266418
22.406721 26.740444 -0.684258 -0.206821 400.961426
23.354475 27.662069 -0.608018 0.005769 401.598053
23.670933 28.595022 -0.597577 -0.063232 402.439911
24.488752 29.459187 -0.546825 0.164685 402.904144
26.052990 30.403269 -0.537382 0.376749 402.657532
26.084076 31.241245 -0.478907 -0.208661 402.161804
25.407419 32.050552 -0.487475 -1.079664 402.070679
25.917599 32.811741 -0.456661 -1.109712 401.736969
25.584444 33.583923 -0.462130 -1.745691 401.345886
25.974791 34.257103 -0.488735 -1.964634 401.397400
